Archetype,Attribute,Level,Cost
FINISHER,FKAccuracy,75,4
FINISHER,FKAccuracy,76,4
FINISHER,FKAccuracy,77,4
FINISHER,FKAccuracy,78,4
FINISHER,FKAccuracy,79,4
FINISHER,FKAccuracy,80,5
FINISHER,FKAccuracy,81,5
FINISHER,FKAccuracy,82,5
FINISHER,FKAccuracy,83,5
FINISHER,FKAccuracy,84,5
FINISHER,FKAccuracy,85,8
FINISHER,FKAccuracy,86,8
FINISHER,FKAccuracy,87,8
FINISHER,FKAccuracy,88,8
FINISHER,FKAccuracy,89,8
FINISHER,FKAccuracy,90,11
FINISHER,FKAccuracy,91,11
FINISHER,FKAccuracy,92,11
FINISHER,FKAccuracy,93,11
FINISHER,FKAccuracy,94,11
FINISHER,FKAccuracy,95,13
FINISHER,FKAccuracy,96,16
FINISHER,FKAccuracy,97,19
FINISHER,FKAccuracy,98,22
FINISHER,FKAccuracy,99,24
FINISHER,ShortPassing,40,2
FINISHER,ShortPassing,41,2
FINISHER,ShortPassing,42,2
FINISHER,ShortPassing,43,2
FINISHER,ShortPassing,44,2
FINISHER,ShortPassing,45,2
FINISHER,ShortPassing,46,2
FINISHER,ShortPassing,47,2
FINISHER,ShortPassing,48,2
FINISHER,ShortPassing,49,2
FINISHER,ShortPassing,50,2
FINISHER,ShortPassing,51,2
FINISHER,ShortPassing,52,2
FINISHER,ShortPassing,53,2
FINISHER,ShortPassing,54,2
FINISHER,ShortPassing,55,2
FINISHER,ShortPassing,56,2
FINISHER,ShortPassing,57,2
FINISHER,ShortPassing,58,2
FINISHER,ShortPassing,59,2
FINISHER,ShortPassing,60,3
FINISHER,ShortPassing,61,3
FINISHER,ShortPassing,62,3
FINISHER,ShortPassing,63,3
FINISHER,ShortPassing,64,4
FINISHER,ShortPassing,65,4
FINISHER,ShortPassing,66,4
FINISHER,ShortPassing,67,5
FINISHER,ShortPassing,68,5
FINISHER,ShortPassing,69,5
FINISHER,ShortPassing,70,6
FINISHER,ShortPassing,71,6
FINISHER,ShortPassing,72,6
FINISHER,ShortPassing,73,6
FINISHER,ShortPassing,74,6
FINISHER,ShortPassing,75,8
FINISHER,ShortPassing,76,8
FINISHER,ShortPassing,77,8
FINISHER,ShortPassing,78,8
FINISHER,ShortPassing,79,8
FINISHER,ShortPassing,80,10
FINISHER,ShortPassing,81,10
FINISHER,ShortPassing,82,10
FINISHER,ShortPassing,83,10
FINISHER,ShortPassing,84,10
FINISHER,ShortPassing,85,15
FINISHER,ShortPassing,86,15
FINISHER,ShortPassing,87,15
FINISHER,ShortPassing,88,15
FINISHER,ShortPassing,89,15
FINISHER,ShortPassing,90,20
FINISHER,ShortPassing,91,20
FINISHER,ShortPassing,92,20
FINISHER,ShortPassing,93,20
FINISHER,ShortPassing,94,20
FINISHER,ShortPassing,95,25
FINISHER,ShortPassing,96,30
FINISHER,ShortPassing,97,35
FINISHER,ShortPassing,98,40
FINISHER,ShortPassing,99,45
FINISHER,LongPassing,40,1
FINISHER,LongPassing,41,1
FINISHER,LongPassing,42,1
FINISHER,LongPassing,43,1
FINISHER,LongPassing,44,1
FINISHER,LongPassing,45,1
FINISHER,LongPassing,46,1
FINISHER,LongPassing,47,1
FINISHER,LongPassing,48,1
FINISHER,LongPassing,49,1
FINISHER,LongPassing,50,1
FINISHER,LongPassing,51,1
FINISHER,LongPassing,52,1
FINISHER,LongPassing,53,1
FINISHER,LongPassing,54,1
FINISHER,LongPassing,55,1
FINISHER,LongPassing,56,1
FINISHER,LongPassing,57,1
FINISHER,LongPassing,58,1
FINISHER,LongPassing,59,1
FINISHER,LongPassing,60,2
FINISHER,LongPassing,61,2
FINISHER,LongPassing,62,2
FINISHER,LongPassing,63,2
FINISHER,LongPassing,64,3
FINISHER,LongPassing,65,3
FINISHER,LongPassing,66,3
FINISHER,LongPassing,67,3
FINISHER,LongPassing,68,3
FINISHER,LongPassing,69,3
FINISHER,LongPassing,70,4
FINISHER,LongPassing,71,4
FINISHER,LongPassing,72,4
FINISHER,LongPassing,73,4
FINISHER,LongPassing,74,4
FINISHER,LongPassing,75,6
FINISHER,LongPassing,76,6
FINISHER,LongPassing,77,6
FINISHER,LongPassing,78,6
FINISHER,LongPassing,79,6
FINISHER,LongPassing,80,7
FINISHER,LongPassing,81,7
FINISHER,LongPassing,82,7
FINISHER,LongPassing,83,7
FINISHER,LongPassing,84,7
FINISHER,LongPassing,85,11
FINISHER,LongPassing,86,11
FINISHER,LongPassing,87,11
FINISHER,LongPassing,88,11
FINISHER,LongPassing,89,11
FINISHER,LongPassing,90,15
FINISHER,LongPassing,91,15
FINISHER,LongPassing,92,15
FINISHER,LongPassing,93,15
FINISHER,LongPassing,94,15
FINISHER,LongPassing,95,18
FINISHER,LongPassing,96,22
FINISHER,LongPassing,97,26
FINISHER,LongPassing,98,30
FINISHER,LongPassing,99,33
FINISHER,Curve,40,1
FINISHER,Curve,41,1
FINISHER,Curve,42,1
FINISHER,Curve,43,1
FINISHER,Curve,44,1
FINISHER,Curve,45,1
FINISHER,Curve,46,1
FINISHER,Curve,47,1
FINISHER,Curve,48,1
FINISHER,Curve,49,1
FINISHER,Curve,50,1
FINISHER,Curve,51,1
FINISHER,Curve,52,1
FINISHER,Curve,53,1
FINISHER,Curve,54,1
FINISHER,Curve,55,1
FINISHER,Curve,56,1
FINISHER,Curve,57,1
FINISHER,Curve,58,1
FINISHER,Curve,59,1
FINISHER,Curve,60,1
FINISHER,Curve,61,1
FINISHER,Curve,62,1
FINISHER,Curve,63,1
FINISHER,Curve,64,2
FINISHER,Curve,65,2
FINISHER,Curve,66,2
FINISHER,Curve,67,2
FINISHER,Curve,68,2
FINISHER,Curve,69,2
FINISHER,Curve,70,3
FINISHER,Curve,71,3
FINISHER,Curve,72,3
FINISHER,Curve,73,3
FINISHER,Curve,74,3
FINISHER,Curve,75,4
FINISHER,Curve,76,4
FINISHER,Curve,77,4
FINISHER,Curve,78,4
FINISHER,Curve,79,4
FINISHER,Curve,80,5
FINISHER,Curve,81,5
FINISHER,Curve,82,5
FINISHER,Curve,83,5
FINISHER,Curve,84,5
FINISHER,Curve,85,8
FINISHER,Curve,86,8
FINISHER,Curve,87,8
FINISHER,Curve,88,8
FINISHER,Curve,89,8
FINISHER,Curve,90,11
FINISHER,Curve,91,11
FINISHER,Curve,92,11
FINISHER,Curve,93,11
FINISHER,Curve,94,11
FINISHER,Curve,95,13
FINISHER,Curve,96,16
FINISHER,Curve,97,19
FINISHER,Curve,98,22
FINISHER,Curve,99,24
FINISHER,Agility,40,2
FINISHER,Agility,41,2
FINISHER,Agility,42,2
FINISHER,Agility,43,2
FINISHER,Agility,44,2
FINISHER,Agility,45,2
FINISHER,Agility,46,2
FINISHER,Agility,47,2
FINISHER,Agility,48,2
FINISHER,Agility,49,2
FINISHER,Agility,50,2
FINISHER,Agility,51,2
FINISHER,Agility,52,2
FINISHER,Agility,53,2
FINISHER,Agility,54,2
FINISHER,Agility,55,2
FINISHER,Agility,56,2
FINISHER,Agility,57,2
FINISHER,Agility,58,2
FINISHER,Agility,59,2
FINISHER,Agility,60,3
FINISHER,Agility,61,3
FINISHER,Agility,62,3
FINISHER,Agility,63,3
FINISHER,Agility,64,4
FINISHER,Agility,65,4
FINISHER,Agility,66,4
FINISHER,Agility,67,5
FINISHER,Agility,68,5
FINISHER,Agility,69,5
FINISHER,Agility,70,6
FINISHER,Agility,71,6
FINISHER,Agility,72,6
FINISHER,Agility,73,6
FINISHER,Agility,74,6
FINISHER,Agility,75,8
FINISHER,Agility,76,8
FINISHER,Agility,77,8
FINISHER,Agility,78,8
FINISHER,Agility,79,8
FINISHER,Agility,80,10
FINISHER,Agility,81,10
FINISHER,Agility,82,10
FINISHER,Agility,83,10
FINISHER,Agility,84,10
FINISHER,Agility,85,15
FINISHER,Agility,86,15
FINISHER,Agility,87,15
FINISHER,Agility,88,15
FINISHER,Agility,89,15
FINISHER,Agility,90,20
FINISHER,Agility,91,20
FINISHER,Agility,92,20
FINISHER,Agility,93,20
FINISHER,Agility,94,20
FINISHER,Agility,95,25
FINISHER,Agility,96,30
FINISHER,Agility,97,35
FINISHER,Agility,98,40
FINISHER,Agility,99,45
FINISHER,Balance,40,1
FINISHER,Balance,41,1
FINISHER,Balance,42,1
FINISHER,Balance,43,1
FINISHER,Balance,44,1
FINISHER,Balance,45,1
FINISHER,Balance,46,1
FINISHER,Balance,47,1
FINISHER,Balance,48,1
FINISHER,Balance,49,1
FINISHER,Balance,50,1
FINISHER,Balance,51,1
FINISHER,Balance,52,1
FINISHER,Balance,53,1
FINISHER,Balance,54,1
FINISHER,Balance,55,1
FINISHER,Balance,56,1
FINISHER,Balance,57,1
FINISHER,Balance,58,1
FINISHER,Balance,59,1
FINISHER,Balance,60,2
FINISHER,Balance,61,2
FINISHER,Balance,62,2
FINISHER,Balance,63,2
FINISHER,Balance,64,3
FINISHER,Balance,65,3
FINISHER,Balance,66,3
FINISHER,Balance,67,3
FINISHER,Balance,68,3
FINISHER,Balance,69,3
FINISHER,Balance,70,4
FINISHER,Balance,71,4
FINISHER,Balance,72,4
FINISHER,Balance,73,4
FINISHER,Balance,74,4
FINISHER,Balance,75,6
FINISHER,Balance,76,6
FINISHER,Balance,77,6
FINISHER,Balance,78,6
FINISHER,Balance,79,6
FINISHER,Balance,80,7
FINISHER,Balance,81,7
FINISHER,Balance,82,7
FINISHER,Balance,83,7
FINISHER,Balance,84,7
FINISHER,Balance,85,11
FINISHER,Balance,86,11
FINISHER,Balance,87,11
FINISHER,Balance,88,11
FINISHER,Balance,89,11
FINISHER,Balance,90,15
FINISHER,Balance,91,15
FINISHER,Balance,92,15
FINISHER,Balance,93,15
FINISHER,Balance,94,15
FINISHER,Balance,95,18
FINISHER,Balance,96,22
FINISHER,Balance,97,26
FINISHER,Balance,98,30
FINISHER,Balance,99,33
FINISHER,Reactions,40,1
FINISHER,Reactions,41,1
FINISHER,Reactions,42,1
FINISHER,Reactions,43,1
FINISHER,Reactions,44,1
FINISHER,Reactions,45,1
FINISHER,Reactions,46,1
FINISHER,Reactions,47,1
FINISHER,Reactions,48,1
FINISHER,Reactions,49,1
FINISHER,Reactions,50,1
FINISHER,Reactions,51,1
FINISHER,Reactions,52,1
FINISHER,Reactions,53,1
FINISHER,Reactions,54,1
FINISHER,Reactions,55,1
FINISHER,Reactions,56,1
FINISHER,Reactions,57,1
FINISHER,Reactions,58,1
FINISHER,Reactions,59,1
FINISHER,Reactions,60,1
FINISHER,Reactions,61,1
FINISHER,Reactions,62,1
FINISHER,Reactions,63,1
FINISHER,Reactions,64,1
FINISHER,Reactions,65,1
FINISHER,Reactions,66,1
FINISHER,Reactions,67,2
FINISHER,Reactions,68,2
FINISHER,Reactions,69,2
FINISHER,Reactions,70,2
FINISHER,Reactions,71,2
FINISHER,Reactions,72,2
FINISHER,Reactions,73,2
FINISHER,Reactions,74,2
FINISHER,Reactions,75,3
FINISHER,Reactions,76,3
FINISHER,Reactions,77,3
FINISHER,Reactions,78,3
FINISHER,Reactions,79,3
FINISHER,Reactions,80,3
FINISHER,Reactions,81,3
FINISHER,Reactions,82,3
FINISHER,Reactions,83,3
FINISHER,Reactions,84,3
FINISHER,Reactions,85,6
FINISHER,Reactions,86,6
FINISHER,Reactions,87,6
FINISHER,Reactions,88,6
FINISHER,Reactions,89,6
FINISHER,Reactions,90,8
FINISHER,Reactions,91,8
FINISHER,Reactions,92,8
FINISHER,Reactions,93,8
FINISHER,Reactions,94,8
FINISHER,Reactions,95,9
FINISHER,Reactions,96,12
FINISHER,Reactions,97,14
FINISHER,Reactions,98,16
FINISHER,Reactions,99,18
FINISHER,BallControl,40,1
FINISHER,BallControl,41,1
FINISHER,BallControl,42,1
FINISHER,BallControl,43,1
FINISHER,BallControl,44,1
FINISHER,BallControl,45,1
FINISHER,BallControl,46,1
FINISHER,BallControl,47,1
FINISHER,BallControl,48,1
FINISHER,BallControl,49,1
FINISHER,BallControl,50,1
FINISHER,BallControl,51,1
FINISHER,BallControl,52,1
FINISHER,BallControl,53,1
FINISHER,BallControl,54,1
FINISHER,BallControl,55,1
FINISHER,BallControl,56,1
FINISHER,BallControl,57,1
FINISHER,BallControl,58,1
FINISHER,BallControl,59,1
FINISHER,BallControl,60,2
FINISHER,BallControl,61,2
FINISHER,BallControl,62,2
FINISHER,BallControl,63,2
FINISHER,BallControl,64,3
FINISHER,BallControl,65,3
FINISHER,BallControl,66,3
FINISHER,BallControl,67,3
FINISHER,BallControl,68,3
FINISHER,BallControl,69,3
FINISHER,BallControl,70,4
FINISHER,BallControl,71,4
FINISHER,BallControl,72,4
FINISHER,BallControl,73,4
FINISHER,BallControl,74,4
FINISHER,BallControl,75,6
FINISHER,BallControl,76,6
FINISHER,BallControl,77,6
FINISHER,BallControl,78,6
FINISHER,BallControl,79,6
FINISHER,BallControl,80,7
FINISHER,BallControl,81,7
FINISHER,BallControl,82,7
FINISHER,BallControl,83,7
FINISHER,BallControl,84,7
FINISHER,BallControl,85,11
FINISHER,BallControl,86,11
FINISHER,BallControl,87,11
FINISHER,BallControl,88,11
FINISHER,BallControl,89,11
FINISHER,BallControl,90,15
FINISHER,BallControl,91,15
FINISHER,BallControl,92,15
FINISHER,BallControl,93,15
FINISHER,BallControl,94,15
FINISHER,BallControl,95,18
FINISHER,BallControl,96,22
FINISHER,BallControl,97,26
FINISHER,BallControl,98,30
FINISHER,BallControl,99,33
FINISHER,Dribbling,40,2
FINISHER,Dribbling,41,2
FINISHER,Dribbling,42,2
FINISHER,Dribbling,43,2
FINISHER,Dribbling,44,2
FINISHER,Dribbling,45,2
FINISHER,Dribbling,46,2
FINISHER,Dribbling,47,2
FINISHER,Dribbling,48,2
FINISHER,Dribbling,49,2
FINISHER,Dribbling,50,2
FINISHER,Dribbling,51,2
FINISHER,Dribbling,52,2
FINISHER,Dribbling,53,2
FINISHER,Dribbling,54,2
FINISHER,Dribbling,55,2
FINISHER,Dribbling,56,2
FINISHER,Dribbling,57,2
FINISHER,Dribbling,58,2
FINISHER,Dribbling,59,2
FINISHER,Dribbling,60,3
FINISHER,Dribbling,61,3
FINISHER,Dribbling,62,3
FINISHER,Dribbling,63,3
FINISHER,Dribbling,64,4
FINISHER,Dribbling,65,4
FINISHER,Dribbling,66,4
FINISHER,Dribbling,67,5
FINISHER,Dribbling,68,5
FINISHER,Dribbling,69,5
FINISHER,Dribbling,70,6
FINISHER,Dribbling,71,6
FINISHER,Dribbling,72,6
FINISHER,Dribbling,73,6
FINISHER,Dribbling,74,6
FINISHER,Dribbling,75,8
FINISHER,Dribbling,76,8
FINISHER,Dribbling,77,8
FINISHER,Dribbling,78,8
FINISHER,Dribbling,79,8
FINISHER,Dribbling,80,10
FINISHER,Dribbling,81,10
FINISHER,Dribbling,82,10
FINISHER,Dribbling,83,10
FINISHER,Dribbling,84,10
FINISHER,Dribbling,85,15
FINISHER,Dribbling,86,15
FINISHER,Dribbling,87,15
FINISHER,Dribbling,88,15
FINISHER,Dribbling,89,15
FINISHER,Dribbling,90,20
FINISHER,Dribbling,91,20
FINISHER,Dribbling,92,20
FINISHER,Dribbling,93,20
FINISHER,Dribbling,94,20
FINISHER,Dribbling,95,25
FINISHER,Dribbling,96,30
FINISHER,Dribbling,97,35
FINISHER,Dribbling,98,40
FINISHER,Dribbling,99,45
FINISHER,Composure,40,1
FINISHER,Composure,41,1
FINISHER,Composure,42,1
FINISHER,Composure,43,1
FINISHER,Composure,44,1
FINISHER,Composure,45,1
FINISHER,Composure,46,1
FINISHER,Composure,47,1
FINISHER,Composure,48,1
FINISHER,Composure,49,1
FINISHER,Composure,50,1
FINISHER,Composure,51,1
FINISHER,Composure,52,1
FINISHER,Composure,53,1
FINISHER,Composure,54,1
FINISHER,Composure,55,1
FINISHER,Composure,56,1
FINISHER,Composure,57,1
FINISHER,Composure,58,1
FINISHER,Composure,59,1
FINISHER,Composure,60,1
FINISHER,Composure,61,1
FINISHER,Composure,62,1
FINISHER,Composure,63,1
FINISHER,Composure,64,2
FINISHER,Composure,65,2
FINISHER,Composure,66,2
FINISHER,Composure,67,2
FINISHER,Composure,68,2
FINISHER,Composure,69,2
FINISHER,Composure,70,3
FINISHER,Composure,71,3
FINISHER,Composure,72,3
FINISHER,Composure,73,3
FINISHER,Composure,74,3
FINISHER,Composure,75,4
FINISHER,Composure,76,4
FINISHER,Composure,77,4
FINISHER,Composure,78,4
FINISHER,Composure,79,4
FINISHER,Composure,80,5
FINISHER,Composure,81,5
FINISHER,Composure,82,5
FINISHER,Composure,83,5
FINISHER,Composure,84,5
FINISHER,Composure,85,8
FINISHER,Composure,86,8
FINISHER,Composure,87,8
FINISHER,Composure,88,8
FINISHER,Composure,89,8
FINISHER,Composure,90,11
FINISHER,Composure,91,11
FINISHER,Composure,92,11
FINISHER,Composure,93,11
FINISHER,Composure,94,11
FINISHER,Composure,95,13
FINISHER,Composure,96,16
FINISHER,Composure,97,19
FINISHER,Composure,98,22
FINISHER,Composure,99,24
FINISHER,Interceptions,40,2
FINISHER,Interceptions,41,2
FINISHER,Interceptions,42,2
FINISHER,Interceptions,43,2
FINISHER,Interceptions,44,2
FINISHER,Interceptions,45,2
FINISHER,Interceptions,46,2
FINISHER,Interceptions,47,2
FINISHER,Interceptions,48,2
FINISHER,Interceptions,49,2
FINISHER,Interceptions,50,2
FINISHER,Interceptions,51,2
FINISHER,Interceptions,52,2
FINISHER,Interceptions,53,2
FINISHER,Interceptions,54,2
FINISHER,Interceptions,55,2
FINISHER,Interceptions,56,2
FINISHER,Interceptions,57,2
FINISHER,Interceptions,58,2
FINISHER,Interceptions,59,2
FINISHER,Interceptions,60,3
FINISHER,Interceptions,61,3
FINISHER,Interceptions,62,3
FINISHER,Interceptions,63,3
FINISHER,Interceptions,64,4
FINISHER,Interceptions,65,4
FINISHER,Interceptions,66,4
FINISHER,Interceptions,67,5
FINISHER,Interceptions,68,5
FINISHER,Interceptions,69,5
FINISHER,Interceptions,70,6
FINISHER,Interceptions,71,6
FINISHER,Interceptions,72,6
FINISHER,Interceptions,73,6
FINISHER,Interceptions,74,6
FINISHER,Interceptions,75,8
FINISHER,Interceptions,76,8
FINISHER,Interceptions,77,8
FINISHER,Interceptions,78,8
FINISHER,Interceptions,79,8
FINISHER,Interceptions,80,10
FINISHER,Interceptions,81,10
FINISHER,Interceptions,82,10
FINISHER,Interceptions,83,10
FINISHER,Interceptions,84,10
FINISHER,Interceptions,85,15
FINISHER,Interceptions,86,15
FINISHER,Interceptions,87,15
FINISHER,Interceptions,88,15
FINISHER,Interceptions,89,15
FINISHER,Interceptions,90,20
FINISHER,Interceptions,91,20
FINISHER,Interceptions,92,20
FINISHER,Interceptions,93,20
FINISHER,Interceptions,94,20
FINISHER,Interceptions,95,25
FINISHER,Interceptions,96,30
FINISHER,Interceptions,97,35
FINISHER,Interceptions,98,40
FINISHER,Interceptions,99,45
FINISHER,Heading Accuracy,40,1
FINISHER,Heading Accuracy,41,1
FINISHER,Heading Accuracy,42,1
FINISHER,Heading Accuracy,43,1
FINISHER,Heading Accuracy,44,1
FINISHER,Heading Accuracy,45,1
FINISHER,Heading Accuracy,46,1
FINISHER,Heading Accuracy,47,1
FINISHER,Heading Accuracy,48,1
FINISHER,Heading Accuracy,49,1
FINISHER,Heading Accuracy,50,1
FINISHER,Heading Accuracy,51,1
FINISHER,Heading Accuracy,52,1
FINISHER,Heading Accuracy,53,1
FINISHER,Heading Accuracy,54,1
FINISHER,Heading Accuracy,55,1
FINISHER,Heading Accuracy,56,1
FINISHER,Heading Accuracy,57,1
FINISHER,Heading Accuracy,58,1
FINISHER,Heading Accuracy,59,1
FINISHER,Heading Accuracy,60,2
FINISHER,Heading Accuracy,61,2
FINISHER,Heading Accuracy,62,2
FINISHER,Heading Accuracy,63,2
FINISHER,Heading Accuracy,64,3
FINISHER,Heading Accuracy,65,3
FINISHER,Heading Accuracy,66,3
FINISHER,Heading Accuracy,67,3
FINISHER,Heading Accuracy,68,3
FINISHER,Heading Accuracy,69,3
FINISHER,Heading Accuracy,70,4
FINISHER,Heading Accuracy,71,4
FINISHER,Heading Accuracy,72,4
FINISHER,Heading Accuracy,73,4
FINISHER,Heading Accuracy,74,4
FINISHER,Heading Accuracy,75,6
FINISHER,Heading Accuracy,76,6
FINISHER,Heading Accuracy,77,6
FINISHER,Heading Accuracy,78,6
FINISHER,Heading Accuracy,79,6
FINISHER,Heading Accuracy,80,7
FINISHER,Heading Accuracy,81,7
FINISHER,Heading Accuracy,82,7
FINISHER,Heading Accuracy,83,7
FINISHER,Heading Accuracy,84,7
FINISHER,Heading Accuracy,85,11
FINISHER,Heading Accuracy,86,11
FINISHER,Heading Accuracy,87,11
FINISHER,Heading Accuracy,88,11
FINISHER,Heading Accuracy,89,11
FINISHER,Heading Accuracy,90,15
FINISHER,Heading Accuracy,91,15
FINISHER,Heading Accuracy,92,15
FINISHER,Heading Accuracy,93,15
FINISHER,Heading Accuracy,94,15
FINISHER,Heading Accuracy,95,18
FINISHER,Heading Accuracy,96,22
FINISHER,Heading Accuracy,97,26
FINISHER,Heading Accuracy,98,30
FINISHER,Heading Accuracy,99,33
FINISHER,DefAwareness,40,1
FINISHER,DefAwareness,41,1
FINISHER,DefAwareness,42,1
FINISHER,DefAwareness,43,1
FINISHER,DefAwareness,44,1
FINISHER,DefAwareness,45,1
FINISHER,DefAwareness,46,1
FINISHER,DefAwareness,47,1
FINISHER,DefAwareness,48,1
FINISHER,DefAwareness,49,1
FINISHER,DefAwareness,50,1
FINISHER,DefAwareness,51,1
FINISHER,DefAwareness,52,1
FINISHER,DefAwareness,53,1
FINISHER,DefAwareness,54,1
FINISHER,DefAwareness,55,1
FINISHER,DefAwareness,56,1
FINISHER,DefAwareness,57,1
FINISHER,DefAwareness,58,1
FINISHER,DefAwareness,59,1
FINISHER,DefAwareness,60,2
FINISHER,DefAwareness,61,2
FINISHER,DefAwareness,62,2
FINISHER,DefAwareness,63,2
FINISHER,DefAwareness,64,3
FINISHER,DefAwareness,65,3
FINISHER,DefAwareness,66,3
FINISHER,DefAwareness,67,3
FINISHER,DefAwareness,68,3
FINISHER,DefAwareness,69,3
FINISHER,DefAwareness,70,4
FINISHER,DefAwareness,71,4
FINISHER,DefAwareness,72,4
FINISHER,DefAwareness,73,4
FINISHER,DefAwareness,74,4
FINISHER,DefAwareness,75,6
FINISHER,DefAwareness,76,6
FINISHER,DefAwareness,77,6
FINISHER,DefAwareness,78,6
FINISHER,DefAwareness,79,6
FINISHER,DefAwareness,80,7
FINISHER,DefAwareness,81,7
FINISHER,DefAwareness,82,7
FINISHER,DefAwareness,83,7
FINISHER,DefAwareness,84,7
FINISHER,DefAwareness,85,11
FINISHER,DefAwareness,86,11
FINISHER,DefAwareness,87,11
FINISHER,DefAwareness,88,11
FINISHER,DefAwareness,89,11
FINISHER,DefAwareness,90,15
FINISHER,DefAwareness,91,15
FINISHER,DefAwareness,92,15
FINISHER,DefAwareness,93,15
FINISHER,DefAwareness,94,15
FINISHER,DefAwareness,95,18
FINISHER,DefAwareness,96,22
FINISHER,DefAwareness,97,26
FINISHER,DefAwareness,98,30
FINISHER,DefAwareness,99,33
FINISHER,StandingTackle,40,2
FINISHER,StandingTackle,41,2
FINISHER,StandingTackle,42,2
FINISHER,StandingTackle,43,2
FINISHER,StandingTackle,44,2
FINISHER,StandingTackle,45,2
FINISHER,StandingTackle,46,2
FINISHER,StandingTackle,47,2
FINISHER,StandingTackle,48,2
FINISHER,StandingTackle,49,2
FINISHER,StandingTackle,50,2
FINISHER,StandingTackle,51,2
FINISHER,StandingTackle,52,2
FINISHER,StandingTackle,53,2
FINISHER,StandingTackle,54,2
FINISHER,StandingTackle,55,2
FINISHER,StandingTackle,56,2
FINISHER,StandingTackle,57,2
FINISHER,StandingTackle,58,2
FINISHER,StandingTackle,59,2
FINISHER,StandingTackle,60,3
FINISHER,StandingTackle,61,3
FINISHER,StandingTackle,62,3
FINISHER,StandingTackle,63,3
FINISHER,StandingTackle,64,4
FINISHER,StandingTackle,65,4
FINISHER,StandingTackle,66,4
FINISHER,StandingTackle,67,5
FINISHER,StandingTackle,68,5
FINISHER,StandingTackle,69,5
FINISHER,StandingTackle,70,6
FINISHER,StandingTackle,71,6
FINISHER,StandingTackle,72,6
FINISHER,StandingTackle,73,6
FINISHER,StandingTackle,74,6
FINISHER,StandingTackle,75,8
FINISHER,StandingTackle,76,8
FINISHER,StandingTackle,77,8
FINISHER,StandingTackle,78,8
FINISHER,StandingTackle,79,8
FINISHER,StandingTackle,80,10
FINISHER,StandingTackle,81,10
FINISHER,StandingTackle,82,10
FINISHER,StandingTackle,83,10
FINISHER,StandingTackle,84,10
FINISHER,StandingTackle,85,15
FINISHER,StandingTackle,86,15
FINISHER,StandingTackle,87,15
FINISHER,StandingTackle,88,15
FINISHER,StandingTackle,89,15
FINISHER,StandingTackle,90,20
FINISHER,StandingTackle,91,20
FINISHER,StandingTackle,92,20
FINISHER,StandingTackle,93,20
FINISHER,StandingTackle,94,20
FINISHER,StandingTackle,95,25
FINISHER,StandingTackle,96,30
FINISHER,StandingTackle,97,35
FINISHER,StandingTackle,98,40
FINISHER,StandingTackle,99,45
FINISHER,SlidingTackle,40,1
FINISHER,SlidingTackle,41,1
FINISHER,SlidingTackle,42,1
FINISHER,SlidingTackle,43,1
FINISHER,SlidingTackle,44,1
FINISHER,SlidingTackle,45,1
FINISHER,SlidingTackle,46,1
FINISHER,SlidingTackle,47,1
FINISHER,SlidingTackle,48,1
FINISHER,SlidingTackle,49,1
FINISHER,SlidingTackle,50,1
FINISHER,SlidingTackle,51,1
FINISHER,SlidingTackle,52,1
FINISHER,SlidingTackle,53,1
FINISHER,SlidingTackle,54,1
FINISHER,SlidingTackle,55,1
FINISHER,SlidingTackle,56,1
FINISHER,SlidingTackle,57,1
FINISHER,SlidingTackle,58,1
FINISHER,SlidingTackle,59,1
FINISHER,SlidingTackle,60,2
FINISHER,SlidingTackle,61,2
FINISHER,SlidingTackle,62,2
FINISHER,SlidingTackle,63,2
FINISHER,SlidingTackle,64,3
FINISHER,SlidingTackle,65,3
FINISHER,SlidingTackle,66,3
FINISHER,SlidingTackle,67,3
FINISHER,SlidingTackle,68,3
FINISHER,SlidingTackle,69,3
FINISHER,SlidingTackle,70,4
FINISHER,SlidingTackle,71,4
FINISHER,SlidingTackle,72,4
FINISHER,SlidingTackle,73,4
FINISHER,SlidingTackle,74,4
FINISHER,SlidingTackle,75,6
FINISHER,SlidingTackle,76,6
FINISHER,SlidingTackle,77,6
FINISHER,SlidingTackle,78,6
FINISHER,SlidingTackle,79,6
FINISHER,SlidingTackle,80,7
FINISHER,SlidingTackle,81,7
FINISHER,SlidingTackle,82,7
FINISHER,SlidingTackle,83,7
FINISHER,SlidingTackle,84,7
FINISHER,SlidingTackle,85,11
FINISHER,SlidingTackle,86,11
FINISHER,SlidingTackle,87,11
FINISHER,SlidingTackle,88,11
FINISHER,SlidingTackle,89,11
FINISHER,SlidingTackle,90,15
FINISHER,SlidingTackle,91,15
FINISHER,SlidingTackle,92,15
FINISHER,SlidingTackle,93,15
FINISHER,SlidingTackle,94,15
FINISHER,SlidingTackle,95,18
FINISHER,SlidingTackle,96,22
FINISHER,SlidingTackle,97,26
FINISHER,SlidingTackle,98,30
FINISHER,SlidingTackle,99,33
FINISHER,Jumping,40,1
FINISHER,Jumping,41,1
FINISHER,Jumping,42,1
FINISHER,Jumping,43,1
FINISHER,Jumping,44,1
FINISHER,Jumping,45,1
FINISHER,Jumping,46,1
FINISHER,Jumping,47,1
FINISHER,Jumping,48,1
FINISHER,Jumping,49,1
FINISHER,Jumping,50,1
FINISHER,Jumping,51,1
FINISHER,Jumping,52,1
FINISHER,Jumping,53,1
